CHAVE;EMPRESA;ANO;MES;DATA;CLIENTE;DOC;PRODUTO;QTD;PRECO;VALOR;DESC;CAIXA;FORMA;TIPO;VENDEDOR;GRUPO;SUBGRUPO
;T CASA 01 - Matriz;2025;5;14/05/2025;EUROCAR;10131;SUPORTE ROLO LA ESPUMA 23CM;2;9,9;19,8;0;;A PRAZO;NFDAV;HC VICENTE;TINTA/IMPERM/COMPLEM;UD CASA
;T CASA 01 - Matriz;2025;5;14/05/2025;SERVE OBRAS;10139;SIFAO SANFONADO UNIVERSAL BRANCO - 20322;2;9,9;19,8;0;;A PRAZO;NFDAV;HC VICENTE;COZINHA/BANHEIROS;SIFAO
;T CASA 01 - Matriz;2025;5;19/05/2025;ADILSON COSTA;10259;TRINCHA MEDIA BRANCA CABO LR - 655 2;2;9,9;19,8;0;;BANCO;NFDAV;HC VICENTE;TINTA/IMPERM/COMPLEM;TRINCHA
;T CASA 01 - Matriz;2025;5;22/05/2025;VENDA CONSUMIDOR;6217;TRINCHA MEDIA BRANCA CABO LR - 655 2;3;6,6;19,8;0;2;BANCO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;TRINCHA
;T CASA 01 - Matriz;2025;5;24/05/2025;LIDERANCA SERVICOS;10380;DISCO ABRASIVO CORTE;3;6,6;19,8;0;;A PRAZO;NFDAV;HC VICENTE;FERRAMENTA/MAQU/EPI;DISCO
;T CASA 01 - Matriz;2025;5;25/05/2025;VENDA CONSUMIDOR;6318;TALHADEIRA SDS PLUS 20X250MM;1;19,8;19,8;0;2;BANCO;CUPOM MANUAL;HC NAZARENO;FERRAMENTA/MAQU/EPI;TALHADEIRA
;T CASA 01 - Matriz;2025;5;27/05/2025;SANEAR;10420;DISCO ABRASIVO CORTE;3;6,6;19,8;0;;A PRAZO;NFDAV;HC VICENTE;FERRAMENTA/MAQU/EPI;DISCO
;T CASA 01 - Matriz;2025;5;28/05/2025;AVANCO ENGENHARIA;10456;MASCARA FACIAL PFF1 C.VALVULA AZUL;6;3,3;19,8;0;;A PRAZO;NFDAV;HC WELLINGTON SILVA;FERRAMENTA/MAQU/EPI;MASCARA
;T CASA 01 - Matriz;2025;6;05/06/2025;LIDER ENGENHARIA;10651;TRINCHA MEDIA BRANCA CABO LR - 655 2;3;6,6;19,8;0;;A PRAZO;NFDAV;HC ALLAN;TINTA/IMPERM/COMPLEM;TRINCHA
;T CASA 01 - Matriz;2025;6;10/06/2025;VENDA CONSUMIDOR;3835;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;6;14/06/2025;COND TORRES TRIVENTO;10838;DISCO CORTE INOX W MAX RUSH 110X1,0X20;6;3,3;19,8;0;;A PRAZO;NFDAV;HC MARINETE;FERRAMENTA/MAQU/EPI;DISCO
;T CASA 01 - Matriz;2025;6;22/06/2025;VENDA CONSUMIDOR;4492;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MARINETE;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;6;23/06/2025;VENDA CONSUMIDOR;7774;TALHADEIRA SDS PLUS 20X250MM;1;19,8;19,8;0;2;BANCO;CUPOM MANUAL;HC MARIA RAIMUNDA;FERRAMENTA/MAQU/EPI;TALHADEIRA
;T CASA 01 - Matriz;2025;6;27/06/2025;VENDA CONSUMIDOR;4775;BOCAL COM RABICHO TERMOPLASTICO BR E27;6;3,3;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;ELETRICO/ILUMINACAO;BOCAL
;T CASA 01 - Matriz;2025;6;28/06/2025;VENDA CONSUMIDOR;4841;BOCAL COM RABICHO TERMOPLASTICO BR E27;6;3,3;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MARINETE;ELETRICO/ILUMINACAO;BOCAL
;T CASA 01 - Matriz;2025;7;01/07/2025;VENDA CONSUMIDOR;4932;ESPATULA MANTEIGA C SERRILHA BRANCA;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC RENATA;UD/JARD/PRES/DECOR;ESPATULA
;T CASA 01 - Matriz;2025;7;09/07/2025;VENDA CONSUMIDOR;5420;ENGATE FLEXIVEL PVC MACHO FEMEA;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;COZINHA/BANHEIROS;ENGATE
;T CASA 01 - Matriz;2025;7;09/07/2025;LIDERANCA SERVICOS;11251;JOELHO SOLDA 90GR - 0427 40MM;2;9,9;19,8;0;;A PRAZO;NFDAV;HC VICENTE;BASICO/HIDRAULICA;JOELHO
;T CASA 01 - Matriz;2025;7;15/07/2025;LIDER ENGENHARIA;11343;REDUCAO ESGOTO EXCENTRICA;2;9,9;19,8;0;;A PRAZO;NFDAV;HC ALLAN;BASICO/HIDRAULICA;REDUCAO
;T CASA 01 - Matriz;2025;7;15/07/2025;VILA GALE BRASIL;11345;TORNEIRA JARDIM C BICO PRETA;6;3,3;19,8;0;;A PRAZO;NFDAV;HC ALLAN;COZINHA/BANHEIROS;TORNEIRA
;T CASA 01 - Matriz;2025;7;26/07/2025;VILA GALE BRASIL;11553;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,9;19,8;0;;A PRAZO;NFDAV;HC ALLAN;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;7;29/07/2025;VILA GALE BRASIL;11586;BUCHA GESSO DRYWALL P3 10MM - 0027029600;99;0,2;19,8;0;;A PRAZO;NFDAV;HC ALLAN;FERRAGENS/FECHADURAS;BUCHA
;T CASA 01 - Matriz;2025;7;31/07/2025;VENDA CONSUMIDOR;6371;BOCAL COM RABICHO TERMOPLASTICO BR E27;6;3,3;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MARINETE;ELETRICO/ILUMINACAO;BOCAL
;T CASA 01 - Matriz;2025;7;31/07/2025;COND BOULEVARD SHOPP;11624;ABRACADEIRA NYLON BRANCA 2,5X200MM;2;9,9;19,8;0;;A PRAZO;NFDAV;HC VICENTE;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;8;01/08/2025;VENDA CONSUMIDOR;6434;CURVA SOLDA 90GR;2;9,9;19,8;0;1;BANCO;CUPOM MANUAL;HC RENATO;BASICO/HIDRAULICA;CURVA
;T CASA 01 - Matriz;2025;8;03/08/2025;VENDA CONSUMIDOR;6493;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;1;DINHEIRO;CUPOM MANUAL;HC MARIA RAIMUNDA;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;8;03/08/2025;VENDA CONSUMIDOR;6517;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MARIA RAIMUNDA;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;8;04/08/2025;ATRIO HOTEIS S.A.;11660;ESTILETE PROFISSIONAL 18MM;2;9,9;19,8;0;;A PRAZO;NFDAV;HC ALLAN;FERRAMENTA/MAQU/EPI;ESTILETE
;T CASA 01 - Matriz;2025;8;06/08/2025;IT CENTER;11709;DISCO ABRASIVO CORTE;3;6,6;19,8;0;;A PRAZO;NFDAV;VENDEDOR PADRAO;FERRAMENTA/MAQU/EPI;DISCO
;T CASA 01 - Matriz;2025;8;07/08/2025;VILA GALE BRASIL;11731;TRINCHA MEDIA BRANCA CABO LR - 655 2;3;6,6;19,8;0;;A PRAZO;NFDAV;HC ALLAN;TINTA/IMPERM/COMPLEM;TRINCHA
;T CASA 01 - Matriz;2025;8;07/08/2025;VENDA CONSUMIDOR;6709;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC RENATA;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;8;13/08/2025;VENDA CONSUMIDOR;9781;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;2;BANCO;CUPOM MANUAL;HC FRANCISCO;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;8;20/08/2025;CONSORCIO BRT CENTEN;11977;TRINCHA MEDIA BRANCA CABO LR - 655 2;3;6,6;19,8;0;;A PRAZO;NFDAV;HC CARLOS SILVA;TINTA/IMPERM/COMPLEM;TRINCHA
;T CASA 01 - Matriz;2025;8;20/08/2025;VENDA CONSUMIDOR;7303;ENGATE FLEXIVEL PVC MACHO FEMEA;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;COZINHA/BANHEIROS;ENGATE
;T CASA 01 - Matriz;2025;8;21/08/2025;VENDA CONSUMIDOR;10123;ABRACADEIRA NYLON PRETA 3,6X250MM;2;9,9;19,8;0;2;DINHEIRO;CUPOM MANUAL;HC MILTON;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;8;22/08/2025;VENDA CONSUMIDOR;10138;CANTONEIRA MAO FRANCESA 29CM BR;3;6,6;19,8;0;2;CARTÃO;CUPOM MANUAL;HC RENATA;FERRAGENS/FECHADURAS;CANTONEIRA
;T CASA 01 - Matriz;2025;8;22/08/2025;VENDA CONSUMIDOR;7379;ACIDO MURIATICO;2;9,9;19,8;1,1;1;BANCO;DAV;HC MILTON;QUIMICOS/ADESIVOS;ACIDO
;T CASA 01 - Matriz;2025;8;26/08/2025;VENDA CONSUMIDOR;20806;CORRENTE SOLDADA 3MM;3;6,6;19,8;0;3;CARTÃO;CUPOM MANUAL;HC CESAR;FERRAGENS/FECHADURAS;CORRENTE
;T CASA 01 - Matriz;2025;8;29/08/2025;VENDA CONSUMIDOR;20915;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;3;CARTÃO;CUPOM MANUAL;HC RENATO;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;8;31/08/2025;VENDA CONSUMIDOR;7767;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC RENATA;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;9;01/09/2025;COLEGIO NAZARE;12186;INTERRUPTOR SIMPLES 6A ARIA;2;9,9;19,8;0;;A PRAZO;NFDAV;HC ALLAN;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;9;02/09/2025;PADA;10601;CHAVE FENDA ISOLADA PONTA CRUZADA ACO CR;1;19,8;19,8;0;2;CARTÃO;DAV;HC RENATO;FERRAMENTA/MAQU/EPI;CHAVE
;T CASA 01 - Matriz;2025;9;08/09/2025;VENDA CONSUMIDOR;8193;CANTONEIRA MAO FRANCESA 29CM BR;3;6,6;19,8;0;1;CARTÃO;CUPOM MANUAL;HC RENATA;FERRAGENS/FECHADURAS;CANTONEIRA
;T CASA 01 - Matriz;2025;9;09/09/2025;VENDA CONSUMIDOR;8268;ENGATE FLEXIVEL PVC MACHO FEMEA;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MILTON;COZINHA/BANHEIROS;ENGATE
;T CASA 01 - Matriz;2025;9;13/09/2025;REICON;12403;ROLO LA ANTIRESPINGO POLIPOP 9CM;2;9,9;19,8;0;;BANCO;NFDAV;HC VICENTE;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;9;19/09/2025;SONHARE CONST E INCO;12533;ENGATE FLEXIVEL BC 40CM;3;6,6;19,8;0;;A PRAZO;NFDAV;HC ALLAN;BASICO/HIDRAULICA;ENGATE
;T CASA 01 - Matriz;2025;9;23/09/2025;PADA;11519;PINO FEMEA 2PT 10A BRANCO - 9248;2;9,9;19,8;0;2;BANCO;DAV;HC RENATO;ELETRICO/ILUMINACAO;UD
;T CASA 01 - Matriz;2025;9;23/09/2025;VENDA CONSUMIDOR;11542;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,9;19,8;0;2;DINHEIRO;CUPOM MANUAL;HC MARCELO;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;9;24/09/2025;SILVANA DO SOCORRO MOURA;21034;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,9;19,8;0;3;CARTÃO;DAV;HC FRANCISCO;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;9;26/09/2025;VENDA CONSUMIDOR;11657;REGISTRO ESFERA BORBOLETA MARROM 40MM;1;19,8;19,8;0;2;CARTÃO;CUPOM MANUAL;HC MARCELO;BASICO/HIDRAULICA;REGISTRO
;T CASA 01 - Matriz;2025;9;29/09/2025;METODO ENGENHARIA;12688;TRINCHA MEDIA BRANCA CABO LR - 655 2;3;6,6;19,8;0;;A PRAZO;NFDAV;HC ALLAN;TINTA/IMPERM/COMPLEM;TRINCHA
;T CASA 01 - Matriz;2025;9;30/09/2025;VENDA CONSUMIDOR;11875;ABRACADEIRA NYLON PRETA 3,6X250MM;2;9,9;19,8;0;2;CARTÃO;CUPOM MANUAL;HC RENATA;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;10;06/10/2025;ECONOMICO LTDA;12883;PARAFUSO LATONADO FIXACAO B10 - 1193;6;3,3;19,8;0;;A PRAZO;NFDAV;HC ALLAN;FERRAGENS/FECHADURAS;PARAFUSO
;T CASA 01 - Matriz;2025;10;07/10/2025;IT CENTER;12929;LAMPADA LED BULBO 9W 6500K BIV - 20030/3;6;3,3;19,8;0;;A PRAZO;NFDAV;VENDEDOR PADRAO;ELETRICO/ILUMINACAO;LAMPADA
;T CASA 01 - Matriz;2025;10;07/10/2025;VENDA CONSUMIDOR;9870;REGISTRO ESFERA BORBOLETA MARROM 40MM;1;19,8;19,8;0;1;BANCO;CUPOM MANUAL;HC MARIA RAIMUNDA;BASICO/HIDRAULICA;REGISTRO
;T CASA 01 - Matriz;2025;10;11/10/2025;VENDA CONSUMIDOR;9994;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,9;19,8;0;1;BANCO;CUPOM MANUAL;HC RENATO;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;10;11/10/2025;VENDA CONSUMIDOR;10009;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;1;CARTÃO;CUPOM MANUAL;HC MARCELO;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;10;13/10/2025;VENDA CONSUMIDOR;21276;CORANTE MARROM 50ML;3;6,6;19,8;0;3;BANCO;CUPOM MANUAL;HC RENATA;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;10;13/10/2025;VENDA CONSUMIDOR;10057;ABRACADEIRA NYLON PRETA 3,6X250MM;2;9,9;19,8;0;1;CARTÃO;CUPOM MANUAL;HC NAZARENO;FERRAGENS/FECHADURAS;ABRACADEIRA
;T CASA 01 - Matriz;2025;10;15/10/2025;VENDA CONSUMIDOR;12588;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,9;19,8;0;2;CARTÃO;CUPOM MANUAL;HC BARBOSA;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;10;15/10/2025;VENDA CONSUMIDOR;21331;CORANTE AMARELO 50ML - 3704;3;6,6;19,8;0;3;CARTÃO;CUPOM MANUAL;HC MILTON;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;10;17/10/2025;NOVA SOLUCAO;13142;SUPORTE PRATELEIRA LEVE BR 50CM;1;19,8;19,8;0;;A PRAZO;NFDAV;HC ALLAN;FERRAGENS/FECHADURAS;SUPORTE
;T CASA 01 - Matriz;2025;10;18/10/2025;VENDA CONSUMIDOR;12696;PROTETOR MULTIUSO SHELF TRANPARENTE;1;19,8;19,8;0;2;CARTÃO;CUPOM MANUAL;HC RENATO;UD/JARD/PRES/DECOR;TAPETE
;T CASA 01 - Matriz;2025;10;20/10/2025;VENDA CONSUMIDOR;21497;BOCAL COM RABICHO TERMOPLASTICO BR E27;6;3,3;19,8;0;3;CARTÃO;CUPOM MANUAL;HC CESAR;ELETRICO/ILUMINACAO;BOCAL
;T CASA 01 - Matriz;2025;10;21/10/2025;VILA GALE BRASIL - ATIVIDADES HOTELEIRAS LTDA;13199;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,9;19,8;0;;A PRAZO;NFDAV;HC ALLAN;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;10;24/10/2025;VENDA CONSUMIDOR;12857;JUNTA DILAT P/PISO 27X3,0X2MTS;3;6,6;19,8;0;2;CARTÃO;CUPOM MANUAL;HC NAZARENO;BASICO/HIDRAULICA;JUNTA
;T CASA 01 - Matriz;2025;10;25/10/2025;VENDA CONSUMIDOR;21609;ESPATULA MANTEIGA C SERRILHA BRANCA;1;19,8;19,8;0;3;CARTÃO;CUPOM MANUAL;HC MILTON;UD/JARD/PRES/DECOR;ESPATULA
;T CASA 01 - Matriz;2025;10;29/10/2025;VILA GALE BRASIL - ATIVIDADES HOTELEIRAS LTDA;13344;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,9;19,8;0;;A PRAZO;NFDAV;HC ALLAN;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;10;29/10/2025;IBIS BELEM AEROPORTO;13346;CHAVE FENDA ISOLADA PONTA CRUZADA ACO CR;1;19,8;19,8;0;;A PRAZO;NFDAV;HC ALLAN;FERRAMENTA/MAQU/EPI;CHAVE
;T CASA 01 - Matriz;2025;10;31/10/2025;VENDA CONSUMIDOR;10763;PLACA CEGA 4X2;3;6,6;19,8;0;1;DINHEIRO;CUPOM MANUAL;HC MARCELO;ELETRICO/ILUMINACAO;PLACA CEGA
;T CASA 01 - Matriz;2025;10;31/10/2025;CONSTRUTORA PARAENSE;13392;FITA VEDA ROSCA 12MMX25M;10;1,98;19,8;0;;A PRAZO;NFDAV;HC VICENTE;BASICO/HIDRAULICA;FITA VEDA ROSCA
;T CASA 01 - Matriz;2025;10;31/10/2025;VENDA CONSUMIDOR;13113;INTERRUPTOR TRIPLO 10A LUX2;1;19,8;19,8;0;2;CARTÃO;CUPOM MANUAL;HC MILTON;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;11;01/11/2025;VENDA CONSUMIDOR;13151;CORANTE AMARELO 50ML - 3704;3;6,6;19,8;0;2;BANCO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;CORANTE
;T CASA 01 - Matriz;2025;11;03/11/2025;VENDA CONSUMIDOR;10932;LAMPADA LED BULBO 9W 6500K BIV - 20030/3;6;3,3;19,8;0;1;DINHEIRO;CUPOM MANUAL;HC BARBOSA;ELETRICO/ILUMINACAO;LAMPADA
;T CASA 01 - Matriz;2025;11;04/11/2025;VENDA CONSUMIDOR;10980;DISCO ABRASIVO CORTE;3;6,6;19,8;0;1;BANCO;CUPOM MANUAL;HC MILTON;FERRAMENTA/MAQU/EPI;DISCO
;T CASA 01 - Matriz;2025;6;12/06/2025;SANEAR;10780;ROLO LA C.CABO 9CM;2;9,895;19,79;0,01;;A PRAZO;NFDAV;HC VICENTE;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;8;09/08/2025;VENDA CONSUMIDOR;9688;CANECA CAVEIRA AB 500ML;1;19,79;19,79;2,2;2;CARTÃO;DAV;HC MARIA RAIMUNDA;UD/JARD/PRES/DECOR;CANECA
;T CASA 01 - Matriz;2025;9;05/09/2025;VENDA CONSUMIDOR;8027;SUPORTE TV 10 A 100 - 5282;1;19,79;19,79;2,2;1;BANCO;DAV;HC MILTON;UD/JARD/PRES/DECOR;SUPORTE
;T CASA 01 - Matriz;2025;9;24/09/2025;ATRIO HOTEIS S.A.;12617;PINO MACHO 2PT 10A BRANCO - 9216/ 13505;2;9,895;19,79;0,01;;A PRAZO;NFDAV;HC ALLAN;ELETRICO/ILUMINACAO;ILUMINACAO
;T CASA 01 - Matriz;2025;5;29/05/2025;PINHEIRO SERENI INCO;6518;PANO DE CHAO FINO ALVEJADO CC 40X60;4;4,94;19,76;0,26;2;CARTÃO;DAV;HC VICENTE;UD/JARD/PRES/DECOR;PANO
;T CASA 01 - Matriz;2025;10;10/10/2025;VENDA CONSUMIDOR;21184;PORTA CADEADO ZINCADO;4;4,94;19,76;0,26;3;DINHEIRO;CUPOM MANUAL;HC MARCELO;FERRAGENS/FECHADURAS;PORTA CADEADO
;T CASA 01 - Matriz;2025;10;17/10/2025;VENDA CONSUMIDOR;10188;PARAFUSO AUTO ATARRAX.CAB.PANELA;52;0,38;19,76;0;1;DINHEIRO;CUPOM MANUAL;HC RENATA;FERRAGENS/FECHADURAS;PARAFUSO
;T CASA 01 - Matriz;2025;7;10/07/2025;PINHEIRO SERENI INCO;11254;ESPATULA ACO CARBONO 8;2;9,865;19,73;0,04;;A PRAZO;NFDAV;HC VICENTE;FERRAMENTA/MAQU/EPI;ESPATULA
;T CASA 01 - Matriz;2025;7;26/07/2025;LIDERANCA SERVICOS;11552;TOMADA PADRAO BRASILEIRO 2P T 20A BR SLE;2;9,86;19,72;0,04;;A PRAZO;NFDAV;HC VICENTE;ELETRICO/ILUMINACAO;TOMADA
;T CASA 01 - Matriz;2025;7;26/07/2025;LIDERANCA SERVICOS;11552;FITA VEDA ROSCA 18MMX50M;2;9,86;19,72;0,04;;A PRAZO;NFDAV;HC VICENTE;BASICO/HIDRAULICA;FITA VEDA ROSCA
;T CASA 01 - Matriz;2025;7;28/07/2025;VENDA CONSUMIDOR;6311;CABO FLEXIVEL 750V;5,8;3,4;19,72;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;ELETRICO/ILUMINACAO;CABO ELETRICO
;T CASA 01 - Matriz;2025;4;25/04/2025;VENDA CONSUMIDOR;5097;ROLO TEXTURA GROSSA C SUPORTE 10CM - 181;1;19,7;19,7;0;2;BANCO;CUPOM MANUAL;HC NAZARENO;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;5;16/05/2025;VENDA CONSUMIDOR;5926;SABONETEIRA PAREDE FAETTO ACO INOX PRETO;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC MILTON;COZINHA/BANHEIROS;SABONETEIRA
;T CASA 01 - Matriz;2025;5;22/05/2025;VENDA CONSUMIDOR;6186;ROLO TEXTURA GROSSA C SUPORTE 10CM - 181;1;19,7;19,7;0;2;BANCO;CUPOM MANUAL;HC CESAR;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;5;22/05/2025;MARIA DO CARMO CARDOSO;6188;SABONETEIRA PAREDE FAETTO ACO INOX PRETO;1;19,7;19,7;0;2;BANCO;ORÇAMENTO;HC CESAR;COZINHA/BANHEIROS;SABONETEIRA
;T CASA 01 - Matriz;2025;5;23/05/2025;VENDA CONSUMIDOR;6242;ROLO TEXTURA GROSSA C SUPORTE 10CM - 181;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC MARINETE;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;5;23/05/2025;VENDA CONSUMIDOR;6259;CHAVE COMBINADA 23MM;1;19,7;19,7;0;2;BANCO;CUPOM MANUAL;HC MARINETE;FERRAMENTA/MAQU/EPI;CHAVE
;T CASA 01 - Matriz;2025;6;04/06/2025;VENDA CONSUMIDOR;3485;ROLO TEXTURA GROSSA C SUPORTE 10CM - 181;1;19,7;19,7;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;TINTA/IMPERM/COMPLEM;ROLO
;T CASA 01 - Matriz;2025;6;27/06/2025;VENDA CONSUMIDOR;7957;CADEADO LATAO;1;19,7;19,7;0;2;DINHEIRO;CUPOM MANUAL;HC MARINETE;FERRAGENS/FECHADURAS;CADEADO
;T CASA 01 - Matriz;2025;6;29/06/2025;VENDA CONSUMIDOR;8037;CADEADO LATAO;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC RENATO;FERRAGENS/FECHADURAS;CADEADO
;T CASA 01 - Matriz;2025;7;01/07/2025;VENDA CONSUMIDOR;4934;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;1;CARTÃO;CUPOM MANUAL;HC MARINETE;ELETRICO/ILUMINACAO;PAINEL
;T CASA 01 - Matriz;2025;7;01/07/2025;VENDA CONSUMIDOR;4941;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;1;BANCO;CUPOM MANUAL;HC CESAR;ELETRICO/ILUMINACAO;PAINEL
;T CASA 01 - Matriz;2025;7;02/07/2025;VENDA CONSUMIDOR;8187;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC RENATA;ELETRICO/ILUMINACAO;PAINEL
;T CASA 01 - Matriz;2025;7;03/07/2025;VENDA CONSUMIDOR;8264;CADEADO LATAO;1;19,7;19,7;0;2;CARTÃO;DAV;HC ALLAN;FERRAGENS/FECHADURAS;CADEADO
;T CASA 01 - Matriz;2025;7;04/07/2025;VENDA CONSUMIDOR;5136;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;ELETRICO/ILUMINACAO;PAINEL
;T CASA 01 - Matriz;2025;7;05/07/2025;VENDA CONSUMIDOR;5167;SABONETEIRA PAREDE FAETTO ACO INOX PRETO;1;19,7;19,7;0;1;DINHEIRO;CUPOM MANUAL;HC BARBOSA;COZINHA/BANHEIROS;SABONETEIRA
;T CASA 01 - Matriz;2025;7;05/07/2025;VENDA CONSUMIDOR;8372;CADEADO LATAO;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC MARCELO;FERRAGENS/FECHADURAS;CADEADO
;T CASA 01 - Matriz;2025;7;11/07/2025;VENDA CONSUMIDOR;8635;CADEADO LATAO;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC RENATO;FERRAGENS/FECHADURAS;CADEADO
;T CASA 01 - Matriz;2025;7;12/07/2025;VENDA CONSUMIDOR;5571;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;1;CARTÃO;CUPOM MANUAL;HC FRANCISCO;ELETRICO/ILUMINACAO;PAINEL
;T CASA 01 - Matriz;2025;7;18/07/2025;IT CENTER;11434;INTERRUPTOR DUPLO 10A 250V;1;19,7;19,7;0;;A PRAZO;NFDAV;VENDEDOR PADRAO;ELETRICO/ILUMINACAO;INTERRUPTOR
;T CASA 01 - Matriz;2025;7;18/07/2025;VENDA CONSUMIDOR;8990;PRATO RETANGULAR MELANINA NIPPON;1;19,7;19,7;0;2;DINHEIRO;CUPOM MANUAL;HC BARBOSA;UD/JARD/PRES/DECOR;PRATO
;T CASA 01 - Matriz;2025;7;19/07/2025;VENDA CONSUMIDOR;9039;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC NAZARENO;ELETRICO/ILUMINACAO;PAINEL
;T CASA 01 - Matriz;2025;7;21/07/2025;VENDA CONSUMIDOR;6061;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;1;BANCO;CUPOM MANUAL;HC CESAR;ELETRICO/ILUMINACAO;PAINEL
;T CASA 01 - Matriz;2025;7;23/07/2025;VENDA CONSUMIDOR;9136;PAINEL LED POP SOBREPOR 12W BR;1;19,7;19,7;0;2;CARTÃO;CUPOM MANUAL;HC CESAR;ELETRICO/ILUMINACAO;PAINEL
